location,date,new_cases,new_deaths,new_vaccinations,total_cases,total_deaths,total_vaccinations
Philippines,2022-05-29,200.0,0.0,,3690254.0,60455.0,
Philippines,2022-05-30,194.0,0.0,,3690448.0,60455.0,
Philippines,2022-05-31,133.0,0.0,,3690581.0,60455.0,
Philippines,2022-06-01,126.0,0.0,,3690707.0,60455.0,
Philippines,2022-06-02,182.0,0.0,,3690889.0,60455.0,
Philippines,2022-06-03,225.0,0.0,,3691114.0,60455.0,
Philippines,2022-06-04,213.0,1.0,,3691327.0,60456.0,
Philippines,2022-06-05,218.0,0.0,,3691545.0,60456.0,150995394.0
Philippines,2022-06-06,179.0,0.0,,3691724.0,60456.0,
Philippines,2022-06-07,168.0,0.0,,3691892.0,60456.0,
Philippines,2022-06-08,192.0,0.0,,3692084.0,60456.0,
Philippines,2022-06-09,252.0,0.0,,3692336.0,60456.0,
Philippines,2022-06-10,0.0,0.0,,3692336.0,60456.0,
Philippines,2022-06-11,578.0,0.0,,3692914.0,60456.0,
Philippines,2022-06-12,308.0,5.0,,3693222.0,60461.0,151919132.0
Philippines,2022-06-13,386.0,0.0,,3693608.0,60461.0,
Philippines,2022-06-14,257.0,0.0,,3693865.0,60461.0,
Philippines,2022-06-15,239.0,0.0,,3694104.0,60461.0,
Philippines,2022-06-16,425.0,0.0,,3694529.0,60461.0,152865928.0
Philippines,2022-06-17,0.0,0.0,,3694529.0,60461.0,
Philippines,2022-06-18,1123.0,0.0,,3695652.0,60461.0,
Philippines,2022-06-19,612.0,6.0,,3696264.0,60467.0,
Philippines,2022-06-20,527.0,0.0,,3696791.0,60467.0,
Philippines,2022-06-21,409.0,9.0,,3697200.0,60476.0,
Philippines,2022-06-22,593.0,8.0,,3697793.0,60484.0,
Philippines,2022-06-23,716.0,11.0,,3698509.0,60495.0,153852751.0
Philippines,2022-06-24,0.0,0.0,,3698509.0,60495.0,
Philippines,2022-06-25,1519.0,0.0,,3700028.0,60495.0,
Philippines,2022-06-26,848.0,23.0,,3700876.0,60518.0,
Philippines,2022-06-27,867.0,0.0,,3701743.0,60518.0,
Philippines,2022-06-28,576.0,13.0,,3702319.0,60531.0,
Philippines,2022-06-29,779.0,11.0,,3703098.0,60542.0,
Philippines,2022-06-30,1309.0,13.0,,3704407.0,60555.0,
Philippines,2022-07-01,0.0,0.0,,3704407.0,60555.0,
Philippines,2022-07-02,2541.0,0.0,,3706948.0,60555.0,
Philippines,2022-07-03,0.0,37.0,,3706948.0,60592.0,
Philippines,2022-07-04,1250.0,10.0,,3708198.0,60602.0,
Philippines,2022-07-05,1115.0,8.0,,3709313.0,60610.0,
Philippines,2022-07-06,757.0,12.0,,3710070.0,60622.0,
Philippines,2022-07-07,1125.0,3.0,,3711195.0,60625.0,155714847.0
Philippines,2022-07-08,1936.0,0.0,,3713131.0,60625.0,
Philippines,2022-07-09,0.0,15.0,,3713131.0,60640.0,
Philippines,2022-07-10,3318.0,0.0,,3716449.0,60640.0,
Philippines,2022-07-11,1945.0,0.0,,3718394.0,60640.0,
Philippines,2022-07-12,1656.0,0.0,,3720050.0,60640.0,
Philippines,2022-07-13,1360.0,0.0,,3721410.0,60640.0,
Philippines,2022-07-14,1601.0,1.0,,3723011.0,60641.0,156547670.0
Philippines,2022-07-15,2371.0,0.0,,3725382.0,60641.0,
Philippines,2022-07-16,0.0,0.0,,3725382.0,60641.0,
Philippines,2022-07-17,5159.0,0.0,,3730541.0,60641.0,
Philippines,2022-07-18,2557.0,0.0,,3733098.0,60641.0,
Philippines,2022-07-19,2283.0,0.0,,3735381.0,60641.0,
Philippines,2022-07-20,1705.0,0.0,,3737086.0,60641.0,
Philippines,2022-07-21,2073.0,0.0,,3739159.0,60641.0,157393539.0
Philippines,2022-07-22,2828.0,0.0,,3741987.0,60641.0,
Philippines,2022-07-23,0.0,0.0,,3741987.0,60641.0,
Philippines,2022-07-24,6890.0,42.0,,3748877.0,60683.0,
Philippines,2022-07-25,3748.0,11.0,,3752625.0,60694.0,
Philippines,2022-07-26,2777.0,0.0,,3755402.0,60694.0,
Philippines,2022-07-27,2359.0,0.0,,3757761.0,60694.0,
Philippines,2022-07-28,2727.0,10.0,,3760488.0,60704.0,158195420.0
Philippines,2022-07-29,3858.0,0.0,,3764346.0,60704.0,
Philippines,2022-07-30,0.0,0.0,,3764346.0,60704.0,
Philippines,2022-07-31,8122.0,23.0,,3772468.0,60727.0,
Philippines,2022-08-01,4157.0,10.0,,3776625.0,60737.0,
Philippines,2022-08-02,3551.0,12.0,,3780176.0,60749.0,
Philippines,2022-08-03,2646.0,13.0,,3782822.0,60762.0,
Philippines,2022-08-04,3048.0,11.0,,3785870.0,60773.0,159096198.0
Philippines,2022-08-05,4439.0,34.0,,3790309.0,60807.0,
Philippines,2022-08-06,0.0,0.0,,3790309.0,60807.0,
Philippines,2022-08-07,9025.0,0.0,,3799334.0,60807.0,
Philippines,2022-08-08,4619.0,30.0,,3803953.0,60837.0,
Philippines,2022-08-09,4201.0,27.0,,3808154.0,60864.0,
Philippines,2022-08-10,2617.0,25.0,,3810771.0,60889.0,
Philippines,2022-08-11,3176.0,27.0,,3813947.0,60916.0,
Philippines,2022-08-12,4533.0,0.0,,3818480.0,60916.0,
Philippines,2022-08-13,0.0,0.0,,3818480.0,60916.0,
Philippines,2022-08-14,9279.0,120.0,,3827759.0,61036.0,
Philippines,2022-08-15,4179.0,42.0,,3831938.0,61078.0,
Philippines,2022-08-16,3491.0,49.0,,3835429.0,61127.0,
Philippines,2022-08-17,2622.0,46.0,,3838051.0,61173.0,
Philippines,2022-08-18,2899.0,48.0,,3840950.0,61221.0,161174158.0
Philippines,2022-08-19,3758.0,0.0,,3844708.0,61221.0,
Philippines,2022-08-20,0.0,136.0,,3844708.0,61357.0,
Philippines,2022-08-21,7453.0,0.0,,3852161.0,61357.0,
Philippines,2022-08-22,3600.0,29.0,,3855761.0,61386.0,
Philippines,2022-08-23,3041.0,40.0,,3858802.0,61426.0,
Philippines,2022-08-24,1652.0,50.0,,3860454.0,61476.0,
Philippines,2022-08-25,3491.0,43.0,,3863945.0,61519.0,
Philippines,2022-08-26,3126.0,0.0,,3867071.0,61519.0,162067505.0
Philippines,2022-08-27,0.0,0.0,,3867071.0,61519.0,
Philippines,2022-08-28,5252.0,148.0,,3872323.0,61667.0,
Philippines,2022-08-29,2214.0,53.0,,3874537.0,61720.0,
Philippines,2022-08-30,2525.0,53.0,,3877062.0,61773.0,
Philippines,2022-08-31,1609.0,41.0,,3878671.0,61814.0,
Philippines,2022-09-01,1519.0,50.0,,3880190.0,61864.0,162844138.0
Philippines,2022-09-02,3767.0,0.0,,3883957.0,61864.0,
Philippines,2022-09-03,0.0,0.0,,3883957.0,61864.0,
Philippines,2022-09-04,5140.0,147.0,,3889097.0,62011.0,
Philippines,2022-09-05,2274.0,51.0,,3891371.0,62062.0,
Philippines,2022-09-06,2143.0,56.0,,3893514.0,62118.0,
Philippines,2022-09-07,1277.0,49.0,,3894791.0,62167.0,
Philippines,2022-09-08,1687.0,39.0,,3896478.0,62206.0,163734141.0
Philippines,2022-09-09,2404.0,98.0,,3898882.0,62304.0,
Philippines,2022-09-10,7375.0,0.0,,3906257.0,62304.0,
Philippines,2022-09-11,0.0,0.0,,3906257.0,62304.0,
Philippines,2022-09-12,0.0,38.0,,3906257.0,62342.0,
Philippines,2022-09-13,1941.0,40.0,,3908198.0,62382.0,
Philippines,2022-09-14,1580.0,34.0,,3909778.0,62416.0,
Philippines,2022-09-15,1617.0,31.0,,3911395.0,62447.0,164304227.0
Philippines,2022-09-16,2141.0,0.0,,3913536.0,62447.0,
Philippines,2022-09-17,4790.0,0.0,,3918326.0,62447.0,
Philippines,2022-09-18,0.0,102.0,,3918326.0,62549.0,
Philippines,2022-09-19,2282.0,38.0,,3920608.0,62587.0,
Philippines,2022-09-20,3118.0,33.0,,3923726.0,62620.0,
Philippines,2022-09-21,1508.0,37.0,,3925234.0,62657.0,
Philippines,2022-09-22,1883.0,38.0,,3927117.0,62695.0,164981870.0
Philippines,2022-09-23,2702.0,0.0,,3929819.0,62695.0,
Philippines,2022-09-24,0.0,0.0,,3929819.0,62695.0,
Philippines,2022-09-25,4864.0,95.0,,3934683.0,62790.0,
Philippines,2022-09-26,3517.0,29.0,,3938200.0,62819.0,
Philippines,2022-09-27,1901.0,30.0,,3940101.0,62849.0,
Philippines,2022-09-28,1552.0,33.0,,3941653.0,62882.0,
Philippines,2022-09-29,1377.0,34.0,,3943030.0,62916.0,165883899.0
Philippines,2022-09-30,2536.0,0.0,,3945566.0,62916.0,
Philippines,2022-10-01,0.0,0.0,,3945566.0,62916.0,
Philippines,2022-10-02,6203.0,97.0,,3951769.0,63013.0,
Philippines,2022-10-03,2022.0,29.0,,3953791.0,63042.0,
Philippines,2022-10-04,1974.0,36.0,,3955765.0,63078.0,
Philippines,2022-10-05,1257.0,33.0,,3957022.0,63111.0,
Philippines,2022-10-06,1765.0,38.0,,3958787.0,63149.0,166730872.0
Philippines,2022-10-07,2562.0,0.0,,3961349.0,63149.0,
Philippines,2022-10-08,0.0,115.0,,3961349.0,63264.0,
Philippines,2022-10-09,4415.0,0.0,,3965764.0,63264.0,
Philippines,2022-10-10,2117.0,33.0,,3967881.0,63297.0,
Philippines,2022-10-11,2020.0,32.0,,3969901.0,63329.0,
Philippines,2022-10-12,1567.0,34.0,,3971468.0,63363.0,
Philippines,2022-10-13,1533.0,40.0,,3973001.0,63403.0,167252222.0
Philippines,2022-10-14,2883.0,0.0,,3975884.0,63403.0,
Philippines,2022-10-15,0.0,107.0,,3975884.0,63510.0,
Philippines,2022-10-16,4760.0,0.0,,3980644.0,63510.0,
Philippines,2022-10-17,2233.0,37.0,,3982877.0,63547.0,
Philippines,2022-10-18,1955.0,34.0,,3984832.0,63581.0,
Philippines,2022-10-19,1105.0,44.0,,3985937.0,63625.0,
Philippines,2022-10-20,1392.0,44.0,,3987329.0,63669.0,167639203.0
Philippines,2022-10-21,2227.0,0.0,,3989556.0,63669.0,
Philippines,2022-10-22,0.0,0.0,,3989556.0,63669.0,
Philippines,2022-10-23,3493.0,110.0,,3993049.0,63779.0,
Philippines,2022-10-24,1584.0,35.0,,3994633.0,63814.0,
Philippines,2022-10-25,1242.0,32.0,,3995875.0,63846.0,
Philippines,2022-10-26,945.0,0.0,,3996820.0,63846.0,
Philippines,2022-10-27,1027.0,75.0,,3997847.0,63921.0,167964363.0
Philippines,2022-10-28,1379.0,0.0,,3999226.0,63921.0,
Philippines,2022-10-29,0.0,0.0,,3999226.0,63921.0,
Philippines,2022-10-30,2863.0,112.0,,4002089.0,64033.0,
Philippines,2022-10-31,1277.0,41.0,,4003366.0,64074.0,
Philippines,2022-11-01,1115.0,35.0,,4004481.0,64109.0,
Philippines,2022-11-02,584.0,36.0,,4005065.0,64145.0,
Philippines,2022-11-03,788.0,34.0,,4005853.0,64179.0,
Philippines,2022-11-04,782.0,0.0,,4006635.0,64179.0,
Philippines,2022-11-05,0.0,0.0,,4006635.0,64179.0,
Philippines,2022-11-06,1821.0,95.0,,4008456.0,64274.0,
Philippines,2022-11-07,1017.0,17.0,,4009473.0,64291.0,
Philippines,2022-11-08,1458.0,7.0,,4010931.0,64298.0,
Philippines,2022-11-09,696.0,24.0,,4011627.0,64322.0,
Philippines,2022-11-10,1145.0,7.0,,4012772.0,64329.0,168356070.0
Philippines,2022-11-11,1267.0,0.0,,4014039.0,64329.0,
Philippines,2022-11-12,0.0,58.0,,4014039.0,64387.0,
Philippines,2022-11-13,2356.0,18.0,,4016395.0,64405.0,
Philippines,2022-11-14,1759.0,15.0,,4018154.0,64420.0,
Philippines,2022-11-15,1015.0,12.0,,4019169.0,64432.0,
Philippines,2022-11-16,986.0,9.0,,4020155.0,64441.0,
Philippines,2022-11-17,819.0,0.0,,4020974.0,64441.0,168636230.0
Philippines,2022-11-18,1153.0,0.0,,4022127.0,64441.0,
Philippines,2022-11-19,0.0,35.0,,4022127.0,64476.0,
Philippines,2022-11-20,2727.0,9.0,,4024854.0,64485.0,
Philippines,2022-11-21,1103.0,15.0,,4025957.0,64500.0,
Philippines,2022-11-22,817.0,4.0,,4026774.0,64504.0,
Philippines,2022-11-23,710.0,20.0,,4027484.0,64524.0,
Philippines,2022-11-24,576.0,0.0,,4028060.0,64524.0,168893220.0
Philippines,2022-11-25,1141.0,0.0,,4029201.0,64524.0,
Philippines,2022-11-26,0.0,70.0,,4029201.0,64594.0,
Philippines,2022-11-27,3155.0,14.0,,4032356.0,64608.0,
Philippines,2022-11-28,1219.0,12.0,,4033575.0,64620.0,
Philippines,2022-11-29,1111.0,21.0,,4034686.0,64641.0,
Philippines,2022-11-30,673.0,17.0,,4035359.0,64658.0,
Philippines,2022-12-01,950.0,0.0,,4036309.0,64658.0,169088496.0
Philippines,2022-12-02,1238.0,0.0,,4037547.0,64658.0,
Philippines,2022-12-03,0.0,67.0,,4037547.0,64725.0,
Philippines,2022-12-04,2303.0,25.0,,4039850.0,64750.0,
Philippines,2022-12-05,1191.0,20.0,,4041041.0,64770.0,
Philippines,2022-12-06,1012.0,24.0,,4042053.0,64794.0,
Philippines,2022-12-07,910.0,26.0,,4042963.0,64820.0,
Philippines,2022-12-08,912.0,0.0,,4043875.0,64820.0,
Philippines,2022-12-09,1483.0,0.0,,4045358.0,64820.0,
Philippines,2022-12-10,0.0,60.0,,4045358.0,64880.0,
Philippines,2022-12-11,2550.0,22.0,,4047908.0,64902.0,
Philippines,2022-12-12,1022.0,19.0,,4048930.0,64921.0,
Philippines,2022-12-13,1145.0,23.0,,4050075.0,64944.0,
Philippines,2022-12-14,670.0,24.0,,4050745.0,64968.0,
Philippines,2022-12-15,1038.0,0.0,,4051783.0,64968.0,169574232.0
Philippines,2022-12-16,1184.0,66.0,,4052967.0,65034.0,
Philippines,2022-12-17,1233.0,30.0,,4054200.0,65064.0,
Philippines,2022-12-18,1066.0,30.0,,4055266.0,65094.0,
Philippines,2022-12-19,1000.0,33.0,,4056266.0,65127.0,
Philippines,2022-12-20,737.0,15.0,,4057003.0,65142.0,
Philippines,2022-12-21,639.0,30.0,,4057642.0,65172.0,
Philippines,2022-12-22,696.0,0.0,,4058338.0,65172.0,
Philippines,2022-12-23,1031.0,0.0,,4059369.0,65172.0,
Philippines,2022-12-24,0.0,0.0,,4059369.0,65172.0,
Philippines,2022-12-25,0.0,90.0,,4059369.0,65262.0,
Philippines,2022-12-26,2186.0,0.0,,4061555.0,65262.0,
Philippines,2022-12-27,636.0,47.0,,4062191.0,65309.0,
Philippines,2022-12-28,211.0,0.0,,4062402.0,65309.0,
Philippines,2022-12-29,257.0,0.0,,4062659.0,65309.0,169779996.0
Philippines,2022-12-30,0.0,0.0,,4062659.0,65309.0,
Philippines,2022-12-31,0.0,88.0,,4062659.0,65397.0,
Philippines,2023-01-01,0.0,18.0,,4062659.0,65415.0,
Philippines,2023-01-02,2145.0,20.0,,4064804.0,65435.0,
Philippines,2023-01-03,369.0,10.0,,4065173.0,65445.0,
Philippines,2023-01-04,44.0,6.0,,4065217.0,65451.0,
Philippines,2023-01-05,234.0,0.0,,4065451.0,65451.0,169838560.0
Philippines,2023-01-06,459.0,0.0,,4065910.0,65451.0,
Philippines,2023-01-07,0.0,25.0,,4065910.0,65476.0,
Philippines,2023-01-08,1301.0,10.0,,4067211.0,65486.0,
Philippines,2023-01-09,370.0,12.0,,4067581.0,65498.0,
Philippines,2023-01-10,512.0,11.0,,4068093.0,65509.0,
Philippines,2023-01-11,228.0,17.0,,4068321.0,65526.0,
Philippines,2023-01-12,519.0,0.0,,4068840.0,65526.0,169916574.0
Philippines,2023-01-13,307.0,0.0,,4069147.0,65526.0,
Philippines,2023-01-14,0.0,64.0,,4069147.0,65590.0,
Philippines,2023-01-15,861.0,24.0,,4070008.0,65614.0,
Philippines,2023-01-16,306.0,4.0,,4070314.0,65618.0,
Philippines,2023-01-17,165.0,19.0,,4070479.0,65637.0,
Philippines,2023-01-18,247.0,17.0,,4070726.0,65654.0,
Philippines,2023-01-19,174.0,0.0,,4070900.0,65654.0,170014442.0
Philippines,2023-01-20,251.0,0.0,,4071151.0,65654.0,
Philippines,2023-01-21,0.0,40.0,,4071151.0,65694.0,
Philippines,2023-01-22,413.0,22.0,,4071564.0,65716.0,
Philippines,2023-01-23,293.0,10.0,,4071857.0,65726.0,
Philippines,2023-01-24,215.0,4.0,,4072072.0,65730.0,
Philippines,2023-01-25,22.0,5.0,,4072094.0,65735.0,
Philippines,2023-01-26,213.0,0.0,,4072307.0,65735.0,
Philippines,2023-01-27,181.0,0.0,,4072488.0,65735.0,
Philippines,2023-01-28,0.0,32.0,,4072488.0,65767.0,
Philippines,2023-01-29,257.0,8.0,,4072745.0,65775.0,
Philippines,2023-01-30,212.0,4.0,,4072957.0,65779.0,
Philippines,2023-01-31,157.0,23.0,,4073114.0,65802.0,
Philippines,2023-02-01,141.0,8.0,,4073255.0,65810.0,
Philippines,2023-02-02,104.0,0.0,,4073359.0,65810.0,170244838.0
Philippines,2023-02-03,145.0,0.0,,4073504.0,65810.0,
Philippines,2023-02-04,0.0,41.0,,4073504.0,65851.0,
Philippines,2023-02-05,286.0,14.0,,4073790.0,65865.0,
Philippines,2023-02-06,0.0,10.0,,4073790.0,65875.0,
Philippines,2023-02-07,123.0,0.0,,4073913.0,65875.0,
Philippines,2023-02-08,67.0,29.0,,4073980.0,65904.0,
Philippines,2023-02-09,157.0,0.0,,4074137.0,65904.0,170366733.0
Philippines,2023-02-10,162.0,0.0,,4074299.0,65904.0,
Philippines,2023-02-11,0.0,45.0,,4074299.0,65949.0,
Philippines,2023-02-12,169.0,9.0,,4074468.0,65958.0,
Philippines,2023-02-13,279.0,10.0,,4074747.0,65968.0,
Philippines,2023-02-14,74.0,17.0,,4074821.0,65985.0,
Philippines,2023-02-15,57.0,14.0,,4074878.0,65999.0,
Philippines,2023-02-16,76.0,0.0,,4074954.0,65999.0,170457489.0
Philippines,2023-02-17,119.0,0.0,,4075073.0,65999.0,
Philippines,2023-02-18,0.0,22.0,,4075073.0,66021.0,
Philippines,2023-02-19,309.0,9.0,,4075382.0,66030.0,
Philippines,2023-02-20,50.0,9.0,,4075432.0,66039.0,
Philippines,2023-02-21,97.0,12.0,,4075529.0,66051.0,
Philippines,2023-02-22,133.0,12.0,,4075662.0,66063.0,
Philippines,2023-02-23,0.0,0.0,,4075662.0,66063.0,170545638.0
Philippines,2023-02-24,150.0,0.0,,4075812.0,66063.0,
Philippines,2023-02-25,0.0,34.0,,4075812.0,66097.0,
Philippines,2023-02-26,308.0,11.0,,4076120.0,66108.0,
Philippines,2023-02-27,22.0,3.0,,4076142.0,66111.0,
Philippines,2023-02-28,88.0,7.0,,4076230.0,66118.0,
Philippines,2023-03-01,67.0,8.0,,4076297.0,66126.0,
Philippines,2023-03-02,107.0,0.0,,4076404.0,66126.0,170638379.0
Philippines,2023-03-03,166.0,0.0,,4076570.0,66126.0,
Philippines,2023-03-04,0.0,27.0,,4076570.0,66153.0,
Philippines,2023-03-05,288.0,7.0,,4076858.0,66160.0,
Philippines,2023-03-06,134.0,7.0,,4076992.0,66167.0,
Philippines,2023-03-07,104.0,9.0,,4077096.0,66176.0,
Philippines,2023-03-08,73.0,12.0,,4077169.0,66188.0,
Philippines,2023-03-09,121.0,0.0,,4077290.0,66188.0,170690206.0
Philippines,2023-03-10,162.0,0.0,,4077452.0,66188.0,
Philippines,2023-03-11,0.0,22.0,,4077452.0,66210.0,
Philippines,2023-03-12,296.0,7.0,,4077748.0,66217.0,
Philippines,2023-03-13,147.0,9.0,,4077895.0,66226.0,
Philippines,2023-03-14,132.0,11.0,,4078027.0,66237.0,
Philippines,2023-03-15,97.0,8.0,,4078124.0,66245.0,
Philippines,2023-03-16,95.0,0.0,,4078219.0,66245.0,
Philippines,2023-03-17,261.0,27.0,,4078480.0,66272.0,
Philippines,2023-03-18,0.0,0.0,,4078480.0,66272.0,
Philippines,2023-03-19,329.0,0.0,,4078809.0,66272.0,189317158.0
Philippines,2023-03-20,174.0,16.0,,4078983.0,66288.0,
Philippines,2023-03-21,64.0,7.0,,4079047.0,66295.0,
Philippines,2023-03-22,178.0,9.0,,4079225.0,66304.0,
Philippines,2023-03-23,139.0,0.0,,4079364.0,66304.0,
Philippines,2023-03-24,137.0,0.0,,4079501.0,66304.0,
Philippines,2023-03-25,0.0,28.0,,4079501.0,66332.0,
Philippines,2023-03-26,471.0,10.0,,4079972.0,66342.0,
Philippines,2023-03-27,210.0,9.0,,4080182.0,66351.0,
Philippines,2023-03-28,215.0,8.0,,4080397.0,66359.0,
Philippines,2023-03-29,151.0,0.0,,4080548.0,66359.0,
Philippines,2023-03-30,172.0,5.0,,4080720.0,66364.0,
Philippines,2023-03-31,237.0,0.0,,4080957.0,66364.0,
Philippines,2023-04-01,0.0,0.0,,4080957.0,66364.0,
Philippines,2023-04-02,556.0,26.0,,4081513.0,66390.0,
Philippines,2023-04-03,688.0,0.0,,4082201.0,66390.0,
Philippines,2023-04-04,0.0,0.0,,4082201.0,66390.0,
Philippines,2023-04-05,217.0,0.0,,4082418.0,66390.0,
Philippines,2023-04-06,0.0,0.0,,4082418.0,66390.0,
Philippines,2023-04-07,0.0,0.0,,4082418.0,66390.0,
Philippines,2023-04-08,0.0,0.0,,4082418.0,66390.0,
Philippines,2023-04-09,1083.0,30.0,,4083501.0,66420.0,
Philippines,2023-04-10,162.0,5.0,,4083663.0,66425.0,
Philippines,2023-04-11,165.0,0.0,,4083828.0,66425.0,
Philippines,2023-04-12,190.0,6.0,,4084018.0,66431.0,
Philippines,2023-04-13,223.0,2.0,,4084241.0,66433.0,
Philippines,2023-04-14,385.0,0.0,,4084626.0,66433.0,
Philippines,2023-04-15,0.0,0.0,,4084626.0,66433.0,
Philippines,2023-04-16,900.0,6.0,,4085526.0,66439.0,
Philippines,2023-04-17,429.0,2.0,,4085955.0,66441.0,
Philippines,2023-04-18,378.0,2.0,,4086333.0,66443.0,
Philippines,2023-04-19,266.0,0.0,,4086599.0,66443.0,
Philippines,2023-04-20,357.0,1.0,,4086956.0,66444.0,
Philippines,2023-04-21,465.0,0.0,,4087421.0,66444.0,
Philippines,2023-04-22,543.0,0.0,,4087964.0,66444.0,
Philippines,2023-04-23,0.0,0.0,,4087964.0,66444.0,
Philippines,2023-04-24,1001.0,0.0,,4088965.0,66444.0,
Philippines,2023-04-25,429.0,0.0,,4089394.0,66444.0,
Philippines,2023-04-26,315.0,0.0,,4089709.0,66444.0,
Philippines,2023-04-27,506.0,0.0,,4090215.0,66444.0,
Philippines,2023-04-28,781.0,0.0,,4090996.0,66444.0,
Philippines,2023-04-29,0.0,0.0,,4090996.0,66444.0,
Philippines,2023-04-30,858.0,0.0,,4091854.0,66444.0,
Philippines,2023-05-01,304.0,0.0,,4092158.0,66444.0,
Philippines,2023-05-02,2467.0,0.0,,4094625.0,66444.0,
Philippines,2023-05-03,843.0,0.0,,4095468.0,66444.0,
Philippines,2023-05-04,867.0,0.0,,4096335.0,66444.0,
Philippines,2023-05-05,1190.0,0.0,,4097525.0,66444.0,
Philippines,2023-05-06,0.0,0.0,,4097525.0,66444.0,
Philippines,2023-05-07,3343.0,9.0,,4100868.0,66453.0,
Philippines,2023-05-08,1920.0,0.0,,4102788.0,66453.0,
Philippines,2023-05-09,1545.0,0.0,,4104333.0,66453.0,
Philippines,2023-05-10,1165.0,0.0,,4105498.0,66453.0,
Philippines,2023-05-11,1476.0,0.0,,4106974.0,66453.0,
Philippines,2023-05-12,1940.0,0.0,,4108914.0,66453.0,
Philippines,2023-05-13,0.0,0.0,,4108914.0,66453.0,
Philippines,2023-05-14,4179.0,0.0,,4113093.0,66453.0,
Philippines,2023-05-15,2109.0,0.0,,4115202.0,66453.0,
Philippines,2023-05-16,1723.0,0.0,,4116925.0,66453.0,
Philippines,2023-05-17,1088.0,0.0,,4118013.0,66453.0,
Philippines,2023-05-18,1503.0,0.0,,4119516.0,66453.0,
Philippines,2023-05-19,2014.0,0.0,,4121530.0,66453.0,
Philippines,2023-05-20,0.0,0.0,,4121530.0,66453.0,
Philippines,2023-05-21,4186.0,13.0,,4125716.0,66466.0,
Philippines,2023-05-22,1912.0,0.0,,4127628.0,66466.0,
Philippines,2023-05-23,1637.0,0.0,,4129265.0,66466.0,
Philippines,2023-05-24,1002.0,0.0,,4130267.0,66466.0,
Philippines,2023-05-25,1523.0,0.0,,4131790.0,66466.0,
Philippines,2023-05-26,1854.0,0.0,,4133644.0,66466.0,
Philippines,2023-05-27,0.0,0.0,,4133644.0,66466.0,
Philippines,2023-05-28,3796.0,0.0,,4137440.0,66466.0,
Philippines,2023-05-29,1855.0,0.0,,4139295.0,66466.0,
Philippines,2023-05-30,1385.0,0.0,,4140680.0,66466.0,
Philippines,2023-05-31,855.0,0.0,,4141535.0,66466.0,
Philippines,2023-06-01,1279.0,0.0,,4142814.0,66466.0,
Philippines,2023-06-02,0.0,10.0,,4142814.0,66476.0,
Philippines,2023-06-03,2978.0,0.0,,4145792.0,66476.0,
Philippines,2023-06-04,1337.0,0.0,,4147129.0,66476.0,
Philippines,2023-06-05,1272.0,5.0,,4148401.0,66481.0,
Philippines,2023-06-06,1104.0,0.0,,4149505.0,66481.0,
Philippines,2023-06-07,676.0,,,4150181.0,66476.0,
Philippines,2023-06-08,898.0,0.0,,4151079.0,66476.0,
Philippines,2023-06-09,1131.0,0.0,,4152210.0,66476.0,
Philippines,2023-06-10,1102.0,0.0,,4153312.0,66476.0,
Philippines,2023-06-11,878.0,5.0,,4154190.0,66481.0,
Philippines,2023-06-12,841.0,0.0,,4155031.0,66481.0,
Philippines,2023-06-13,727.0,0.0,,4155758.0,66481.0,
Philippines,2023-06-14,418.0,0.0,,4156176.0,66481.0,
Philippines,2023-06-15,468.0,0.0,,4156644.0,66481.0,
Philippines,2023-06-16,528.0,0.0,,4157172.0,66481.0,
Philippines,2023-06-17,812.0,0.0,,4157984.0,66481.0,
Philippines,2023-06-18,600.0,0.0,,4158584.0,66481.0,
Philippines,2023-06-19,726.0,1.0,,4159310.0,66482.0,
Philippines,2023-06-20,505.0,0.0,,4159815.0,66482.0,
Philippines,2023-06-21,339.0,0.0,,4160154.0,66482.0,
Philippines,2023-06-22,497.0,0.0,,4160651.0,66482.0,
Philippines,2023-06-23,584.0,0.0,,4161235.0,66482.0,
Philippines,2023-06-24,532.0,0.0,,4161767.0,66482.0,
Philippines,2023-06-25,464.0,0.0,,4162231.0,66482.0,
Philippines,2023-06-26,521.0,0.0,,4162752.0,66482.0,
Philippines,2023-06-27,423.0,0.0,,4163175.0,66482.0,
Philippines,2023-06-28,297.0,1.0,,4163472.0,66483.0,
Philippines,2023-06-29,385.0,1.0,,4163857.0,66484.0,
Philippines,2023-06-30,503.0,0.0,,4164360.0,66484.0,
Philippines,2023-07-01,397.0,0.0,,4164757.0,66484.0,
Philippines,2023-07-02,319.0,0.0,,4165076.0,66484.0,
Philippines,2023-07-03,423.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-04,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-05,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-06,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-07,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-08,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-09,0.0,0.0,,4165499.0,66484.0,
Philippines,2023-07-10,2510.0,0.0,,4168009.0,66484.0,
Philippines,2023-07-11,0.0,0.0,,4168009.0,66484.0,
Philippines,2023-07-12,0.0,0.0,,4168009.0,66484.0,
Philippines,2023-07-13,0.0,0.0,,4168009.0,66484.0,
Philippines,2023-07-14,0.0,0.0,,4168009.0,66484.0,
